Year,Economy,Economy Label,Category,Category Label,Index,Index Footnote,Index Missing value
2018,704,"Viet Nam",FTRI04,"Industry activity",0.8089,,
2018,704,"Viet Nam",FTRI05,"Access to finance",0.8431,,
2018,887,"Yemen",FTRI00,"Overall index",0.1086,,
2018,887,"Yemen",FTRI01,"ICT",0.0352,,
2018,887,"Yemen",FTRI02,"Skills",0.1338,,
2018,887,"Yemen",FTRI03,"Research and Development",0.1226,,
2018,887,"Yemen",FTRI04,"Industry activity",0.3716,,
2018,887,"Yemen",FTRI05,"Access to finance",0.2453,,
2018,894,"Zambia",FTRI00,"Overall index",0.1824,,
2018,894,"Zambia",FTRI01,"ICT",0.2005,,
2018,894,"Zambia",FTRI02,"Skills",0.2124,,
2018,894,"Zambia",FTRI03,"Research and Development",0.0729,,
2018,894,"Zambia",FTRI04,"Industry activity",0.3726,,
2018,894,"Zambia",FTRI05,"Access to finance",0.4447,,
2018,716,"Zimbabwe",FTRI00,"Overall index",0.2096,,
2018,716,"Zimbabwe",FTRI01,"ICT",0.2968,,
2018,716,"Zimbabwe",FTRI02,"Skills",0.1596,,
2018,716,"Zimbabwe",FTRI03,"Research and Development",0.0995,,
2018,716,"Zimbabwe",FTRI04,"Industry activity",0.4194,,
2018,716,"Zimbabwe",FTRI05,"Access to finance",0.4702,,
2019,004,"Afghanistan",FTRI00,"Overall index",0.1403,,
2019,004,"Afghanistan",FTRI01,"ICT",0.1536,,
2019,004,"Afghanistan",FTRI02,"Skills",0.1423,,
2019,004,"Afghanistan",FTRI03,"Research and Development",0.1337,,
2019,004,"Afghanistan",FTRI04,"Industry activity",0.3465,,
2019,004,"Afghanistan",FTRI05,"Access to finance",0.1676,,
2019,008,"Albania",FTRI00,"Overall index",0.4465,,
2019,008,"Albania",FTRI01,"ICT",0.6271,,
2019,008,"Albania",FTRI02,"Skills",0.4482,,
2019,008,"Albania",FTRI03,"Research and Development",0.1385,,
2019,008,"Albania",FTRI04,"Industry activity",0.4858,,
2019,008,"Albania",FTRI05,"Access to finance",0.6183,,
2019,012,"Algeria",FTRI00,"Overall index",0.4196,,
2019,012,"Algeria",FTRI01,"ICT",0.3676,,
2019,012,"Algeria",FTRI02,"Skills",0.4442,,
2019,012,"Algeria",FTRI03,"Research and Development",0.263,,
2019,012,"Algeria",FTRI04,"Industry activity",0.3811,,
2019,012,"Algeria",FTRI05,"Access to finance",0.5617,,
2019,024,"Angola",FTRI00,"Overall index",0.2096,,
2019,024,"Angola",FTRI01,"ICT",0.224,,
2019,024,"Angola",FTRI02,"Skills",0.2757,,
2019,024,"Angola",FTRI03,"Research and Development",0.0811,,
2019,024,"Angola",FTRI04,"Industry activity",0.3504,,
2019,024,"Angola",FTRI05,"Access to finance",0.4589,,
2019,032,"Argentina",FTRI00,"Overall index",0.5612,,
2019,032,"Argentina",FTRI01,"ICT",0.5666,,
2019,032,"Argentina",FTRI02,"Skills",0.6242,,
2019,032,"Argentina",FTRI03,"Research and Development",0.3661,,
2019,032,"Argentina",FTRI04,"Industry activity",0.5516,,
2019,032,"Argentina",FTRI05,"Access to finance",0.4722,,
2019,051,"Armenia",FTRI00,"Overall index",0.4611,,
2019,051,"Armenia",FTRI01,"ICT",0.5631,,
2019,051,"Armenia",FTRI02,"Skills",0.4869,,
2019,051,"Armenia",FTRI03,"Research and Development",0.1439,,
2019,051,"Armenia",FTRI04,"Industry activity",0.495,,
2019,051,"Armenia",FTRI05,"Access to finance",0.723,,
2019,036,"Australia",FTRI00,"Overall index",0.9104,,
2019,036,"Australia",FTRI01,"ICT",0.8204,,
2019,036,"Australia",FTRI02,"Skills",1,,
2019,036,"Australia",FTRI03,"Research and Development",0.6691,,
2019,036,"Australia",FTRI04,"Industry activity",0.6218,,
2019,036,"Australia",FTRI05,"Access to finance",0.9091,,
2019,040,"Austria",FTRI00,"Overall index",0.815,,
2019,040,"Austria",FTRI01,"ICT",0.836,,
2019,040,"Austria",FTRI02,"Skills",0.7094,,
2019,040,"Austria",FTRI03,"Research and Development",0.5769,,
2019,040,"Austria",FTRI04,"Industry activity",0.7824,,
2019,040,"Austria",FTRI05,"Access to finance",0.8071,,
2019,031,"Azerbaijan",FTRI00,"Overall index",0.3821,,
2019,031,"Azerbaijan",FTRI01,"ICT",0.5837,,
2019,031,"Azerbaijan",FTRI02,"Skills",0.4137,,
2019,031,"Azerbaijan",FTRI03,"Research and Development",0.1762,,
2019,031,"Azerbaijan",FTRI04,"Industry activity",0.2958,,
2019,031,"Azerbaijan",FTRI05,"Access to finance",0.5252,,
2019,044,"Bahamas",FTRI00,"Overall index",0.4538,,
2019,044,"Bahamas",FTRI01,"ICT",0.756,,
2019,044,"Bahamas",FTRI02,"Skills",0.4686,,
2019,044,"Bahamas",FTRI03,"Research and Development",0.0656,,
2019,044,"Bahamas",FTRI04,"Industry activity",0.366,,
2019,044,"Bahamas",FTRI05,"Access to finance",0.7104,,
2019,048,"Bahrain",FTRI00,"Overall index",0.5872,,
2019,048,"Bahrain",FTRI01,"ICT",0.7616,,
2019,048,"Bahrain",FTRI02,"Skills",0.5245,,
2019,048,"Bahrain",FTRI03,"Research and Development",0.1724,,
2019,048,"Bahrain",FTRI04,"Industry activity",0.5339,,
2019,048,"Bahrain",FTRI05,"Access to finance",0.7806,,
2019,050,"Bangladesh",FTRI00,"Overall index",0.3437,,
2019,050,"Bangladesh",FTRI01,"ICT",0.2765,,
2019,050,"Bangladesh",FTRI02,"Skills",0.2375,,
2019,050,"Bangladesh",FTRI03,"Research and Development",0.3329,,
2019,050,"Bangladesh",FTRI04,"Industry activity",0.4255,,
2019,050,"Bangladesh",FTRI05,"Access to finance",0.6572,,
2019,052,"Barbados",FTRI00,"Overall index",0.6132,,
2019,052,"Barbados",FTRI01,"ICT",0.7832,,
2019,052,"Barbados",FTRI02,"Skills",0.5801,,
2019,052,"Barbados",FTRI03,"Research and Development",0.2223,,
2019,052,"Barbados",FTRI04,"Industry activity",0.6119,,
2019,052,"Barbados",FTRI05,"Access to finance",0.7983,,
2019,112,"Belarus",FTRI00,"Overall index",0.5932,,
2019,112,"Belarus",FTRI01,"ICT",0.7652,,
2019,112,"Belarus",FTRI02,"Skills",0.6701,,
2019,112,"Belarus",FTRI03,"Research and Development",0.1734,,
2019,112,"Belarus",FTRI04,"Industry activity",0.6158,,
2019,112,"Belarus",FTRI05,"Access to finance",0.5825,,
2019,056,"Belgium",FTRI00,"Overall index",0.9142,,
2019,056,"Belgium",FTRI01,"ICT",0.9221,,
2019,056,"Belgium",FTRI02,"Skills",0.9205,,
2019,056,"Belgium",FTRI03,"Research and Development",0.5754,,
2019,056,"Belgium",FTRI04,"Industry activity",0.7895,,
2019,056,"Belgium",FTRI05,"Access to finance",0.7641,,
2019,084,"Belize",FTRI00,"Overall index",0.4032,,
2019,084,"Belize",FTRI01,"ICT",0.5233,,
2019,084,"Belize",FTRI02,"Skills",0.4477,,
2019,084,"Belize",FTRI03,"Research and Development",0.0542,,
2019,084,"Belize",FTRI04,"Industry activity",0.4465,,
2019,084,"Belize",FTRI05,"Access to finance",0.7208,,
2019,204,"Benin",FTRI00,"Overall index",0.2236,,
2019,204,"Benin",FTRI01,"ICT",0.143,,
2019,204,"Benin",FTRI02,"Skills",0.2544,,
2019,204,"Benin",FTRI03,"Research and Development",0.0995,,
2019,204,"Benin",FTRI04,"Industry activity",0.4611,,
2019,204,"Benin",FTRI05,"Access to finance",0.4819,,
2019,064,"Bhutan",FTRI00,"Overall index",0.349,,
2019,064,"Bhutan",FTRI01,"ICT",0.4908,,
2019,064,"Bhutan",FTRI02,"Skills",0.3583,,
2019,064,"Bhutan",FTRI03,"Research and Development",0.0314,,
2019,064,"Bhutan",FTRI04,"Industry activity",0.4309,,
2019,064,"Bhutan",FTRI05,"Access to finance",0.7322,,
2019,068,"Bolivia (Plurinational State of)",FTRI00,"Overall index",0.3309,,
2019,068,"Bolivia (Plurinational State of)",FTRI01,"ICT",0.3431,,
2019,068,"Bolivia (Plurinational State of)",FTRI02,"Skills",0.414,,
2019,068,"Bolivia (Plurinational State of)",FTRI03,"Research and Development",0.0729,,
2019,068,"Bolivia (Plurinational State of)",FTRI04,"Industry activity",0.3264,,
2019,068,"Bolivia (Plurinational State of)",FTRI05,"Access to finance",0.7634,,
2019,070,"Bosnia and Herzegovina",FTRI00,"Overall index",0.4871,,
2019,070,"Bosnia and Herzegovina",FTRI01,"ICT",0.6329,,
2019,070,"Bosnia and Herzegovina",FTRI02,"Skills",0.4469,,
2019,070,"Bosnia and Herzegovina",FTRI03,"Research and Development",0.1847,,
2019,070,"Bosnia and Herzegovina",FTRI04,"Industry activity",0.5568,,
2019,070,"Bosnia and Herzegovina",FTRI05,"Access to finance",0.7301,,
2019,072,"Botswana",FTRI00,"Overall index",0.3743,,
2019,072,"Botswana",FTRI01,"ICT",0.4239,,
2019,072,"Botswana",FTRI02,"Skills",0.3735,,
2019,072,"Botswana",FTRI03,"Research and Development",0.1256,,
2019,072,"Botswana",FTRI04,"Industry activity",0.4774,,
2019,072,"Botswana",FTRI05,"Access to finance",0.6301,,
2019,076,"Brazil",FTRI00,"Overall index",0.6892,,
2019,076,"Brazil",FTRI01,"ICT",0.6001,,
2019,076,"Brazil",FTRI02,"Skills",0.5261,,
2019,076,"Brazil",FTRI03,"Research and Development",0.6033,,
2019,076,"Brazil",FTRI04,"Industry activity",0.7015,,
2019,076,"Brazil",FTRI05,"Access to finance",0.7394,,
2019,096,"Brunei Darussalam",FTRI00,"Overall index",0.5287,,
2019,096,"Brunei Darussalam",FTRI01,"ICT",0.7059,,
2019,096,"Brunei Darussalam",FTRI02,"Skills",0.6414,,
2019,096,"Brunei Darussalam",FTRI03,"Research and Development",0.1724,,
2019,096,"Brunei Darussalam",FTRI04,"Industry activity",0.4776,,
2019,096,"Brunei Darussalam",FTRI05,"Access to finance",0.6304,,
2019,100,"Bulgaria",FTRI00,"Overall index",0.6186,,
2019,100,"Bulgaria",FTRI01,"ICT",0.7197,,
2019,100,"Bulgaria",FTRI02,"Skills",0.5491,,
2019,100,"Bulgaria",FTRI03,"Research and Development",0.2891,,
2019,100,"Bulgaria",FTRI04,"Industry activity",0.7225,,
2019,100,"Bulgaria",FTRI05,"Access to finance",0.7033,,
2019,854,"Burkina Faso",FTRI00,"Overall index",0.1544,,
2019,854,"Burkina Faso",FTRI01,"ICT",0.1299,,
2019,854,"Burkina Faso",FTRI02,"Skills",0.0637,,
2019,854,"Burkina Faso",FTRI03,"Research and Development",0.0729,,
2019,854,"Burkina Faso",FTRI04,"Industry activity",0.343,,
2019,854,"Burkina Faso",FTRI05,"Access to finance",0.5791,,
2019,108,"Burundi",FTRI00,"Overall index",0.1799,,
2019,108,"Burundi",FTRI01,"ICT",0.1998,,
2019,108,"Burundi",FTRI02,"Skills",0.1615,,
2019,108,"Burundi",FTRI03,"Research and Development",0.0314,,
2019,108,"Burundi",FTRI04,"Industry activity",0.3974,,
2019,108,"Burundi",FTRI05,"Access to finance",0.4968,,
2019,132,"Cabo Verde",FTRI00,"Overall index",0.3189,,
2019,132,"Cabo Verde",FTRI01,"ICT",0.4939,,
2019,132,"Cabo Verde",FTRI02,"Skills",0.3595,,
2019,132,"Cabo Verde",FTRI03,"Research and Development",0,,
2019,132,"Cabo Verde",FTRI04,"Industry activity",0.2775,,
2019,132,"Cabo Verde",FTRI05,"Access to finance",0.7392,,
2019,116,"Cambodia",FTRI00,"Overall index",0.3211,,
2019,116,"Cambodia",FTRI01,"ICT",0.3697,,
2019,116,"Cambodia",FTRI02,"Skills",0.247,,
2019,116,"Cambodia",FTRI03,"Research and Development",0.0498,,
2019,116,"Cambodia",FTRI04,"Industry activity",0.5116,,
2019,116,"Cambodia",FTRI05,"Access to finance",0.8406,,
2019,120,"Cameroon",FTRI00,"Overall index",0.2576,,
2019,120,"Cameroon",FTRI01,"ICT",0.2096,,
2019,120,"Cameroon",FTRI02,"Skills",0.2815,,
2019,120,"Cameroon",FTRI03,"Research and Development",0.1439,,
2019,120,"Cameroon",FTRI04,"Industry activity",0.4372,,
2019,120,"Cameroon",FTRI05,"Access to finance",0.4554,,
2019,124,"Canada",FTRI00,"Overall index",0.9016,,
2019,124,"Canada",FTRI01,"ICT",0.928,,
2019,124,"Canada",FTRI02,"Skills",0.7367,,
2019,124,"Canada",FTRI03,"Research and Development",0.6956,,
2019,124,"Canada",FTRI04,"Industry activity",0.7592,,
2019,124,"Canada",FTRI05,"Access to finance",0.8849,,
2019,152,"Chile",FTRI00,"Overall index",0.6275,,
2019,152,"Chile",FTRI01,"ICT",0.636,,
2019,152,"Chile",FTRI02,"Skills",0.5905,,
2019,152,"Chile",FTRI03,"Research and Development",0.4097,,
2019,152,"Chile",FTRI04,"Industry activity",0.4808,,
2019,152,"Chile",FTRI05,"Access to finance",0.8743,,
2019,156,"China",FTRI00,"Overall index",0.7888,,
2019,156,"China",FTRI01,"ICT",0.4801,,
2019,156,"China",FTRI02,"Skills",0.4104,,
2019,156,"China",FTRI03,"Research and Development",1,,
2019,156,"China",FTRI04,"Industry activity",0.8819,,
2019,156,"China",FTRI05,"Access to finance",0.9332,,
2019,344,"China, Hong Kong SAR",FTRI00,"Overall index",0.8919,,
2019,344,"China, Hong Kong SAR",FTRI01,"ICT",0.9142,,
2019,344,"China, Hong Kong SAR",FTRI02,"Skills",0.7152,,
2019,344,"China, Hong Kong SAR",FTRI03,"Research and Development",0.5868,,
2019,344,"China, Hong Kong SAR",FTRI04,"Industry activity",0.9038,,
2019,344,"China, Hong Kong SAR",FTRI05,"Access to finance",1,,
2019,170,"Colombia",FTRI00,"Overall index",0.5001,,
2019,170,"Colombia",FTRI01,"ICT",0.5154,,
2019,170,"Colombia",FTRI02,"Skills",0.4414,,
2019,170,"Colombia",FTRI03,"Research and Development",0.3636,,
2019,170,"Colombia",FTRI04,"Industry activity",0.5286,,
2019,170,"Colombia",FTRI05,"Access to finance",0.7002,,
2019,174,"Comoros",FTRI00,"Overall index",0.166,,
2019,174,"Comoros",FTRI01,"ICT",0.1907,,
2019,174,"Comoros",FTRI02,"Skills",0.2384,,
2019,174,"Comoros",FTRI03,"Research and Development",0,,
2019,174,"Comoros",FTRI04,"Industry activity",0.2835,,
2019,174,"Comoros",FTRI05,"Access to finance",0.4699,,
2019,178,"Congo",FTRI00,"Overall index",0.2461,,
2019,178,"Congo",FTRI01,"ICT",0.0713,,
2019,178,"Congo",FTRI02,"Skills",0.2542,,
2019,178,"Congo",FTRI03,"Research and Development",0.0811,,
2019,178,"Congo",FTRI04,"Industry activity",0.5148,,
2019,178,"Congo",FTRI05,"Access to finance",0.4466,,
2019,180,"Congo, Dem. Rep. of the",FTRI00,"Overall index",0.0854,,
2019,180,"Congo, Dem. Rep. of the",FTRI01,"ICT",0.111,,
2019,180,"Congo, Dem. Rep. of the",FTRI02,"Skills",0.164,,
2019,180,"Congo, Dem. Rep. of the",FTRI03,"Research and Development",0.0498,,
2019,180,"Congo, Dem. Rep. of the",FTRI04,"Industry activity",0.2554,,
2019,180,"Congo, Dem. Rep. of the",FTRI05,"Access to finance",0.2687,,
2019,188,"Costa Rica",FTRI00,"Overall index",0.5617,,
2019,188,"Costa Rica",FTRI01,"ICT",0.6291,,
2019,188,"Costa Rica",FTRI02,"Skills",0.5342,,
2019,188,"Costa Rica",FTRI03,"Research and Development",0.1476,,
2019,188,"Costa Rica",FTRI04,"Industry activity",0.7098,,
2019,188,"Costa Rica",FTRI05,"Access to finance",0.7397,,
2019,384,"Côte d'Ivoire",FTRI00,"Overall index",0.2123,,
2019,384,"Côte d'Ivoire",FTRI01,"ICT",0.2929,,
2019,384,"Côte d'Ivoire",FTRI02,"Skills",0.1613,,
2019,384,"Côte d'Ivoire",FTRI03,"Research and Development",0.0995,,
2019,384,"Côte d'Ivoire",FTRI04,"Industry activity",0.3711,,
2019,384,"Côte d'Ivoire",FTRI05,"Access to finance",0.5119,,
2019,191,"Croatia",FTRI00,"Overall index",0.6281,,
2019,191,"Croatia",FTRI01,"ICT",0.7781,,
2019,191,"Croatia",FTRI02,"Skills",0.6313,,
2019,191,"Croatia",FTRI03,"Research and Development",0.2367,,
2019,191,"Croatia",FTRI04,"Industry activity",0.6944,,
2019,191,"Croatia",FTRI05,"Access to finance",0.7198,,
2019,196,"Cyprus",FTRI00,"Overall index",0.7337,,
2019,196,"Cyprus",FTRI01,"ICT",0.7601,,
2019,196,"Cyprus",FTRI02,"Skills",0.6252,,
2019,196,"Cyprus",FTRI03,"Research and Development",0.4134,,
2019,196,"Cyprus",FTRI04,"Industry activity",0.7569,,
2019,196,"Cyprus",FTRI05,"Access to finance",0.9041,,
2019,203,"Czechia",FTRI00,"Overall index",0.7779,,
2019,203,"Czechia",FTRI01,"ICT",0.8232,,
2019,203,"Czechia",FTRI02,"Skills",0.7119,,
2019,203,"Czechia",FTRI03,"Research and Development",0.4958,,
2019,203,"Czechia",FTRI04,"Industry activity",0.8204,,
2019,203,"Czechia",FTRI05,"Access to finance",0.7073,,
2019,208,"Denmark",FTRI00,"Overall index",0.917,,
2019,208,"Denmark",FTRI01,"ICT",1,,
2019,208,"Denmark",FTRI02,"Skills",0.8857,,
2019,208,"Denmark",FTRI03,"Research and Development",0.5569,,
2019,208,"Denmark",FTRI04,"Industry activity",0.7814,,
2019,208,"Denmark",FTRI05,"Access to finance",0.9376,,
2019,262,"Djibouti",FTRI00,"Overall index",0.1927,,
2019,262,"Djibouti",FTRI01,"ICT",0.3209,,
2019,262,"Djibouti",FTRI02,"Skills",0.0508,,
2019,262,"Djibouti",FTRI03,"Research and Development",0,,
2019,262,"Djibouti",FTRI04,"Industry activity",0.5911,,
2019,262,"Djibouti",FTRI05,"Access to finance",0.5334,,
2019,214,"Dominican Republic",FTRI00,"Overall index",0.4142,,
2019,214,"Dominican Republic",FTRI01,"ICT",0.5896,,
2019,214,"Dominican Republic",FTRI02,"Skills",0.4143,,
2019,214,"Dominican Republic",FTRI03,"Research and Development",0.0628,,
2019,214,"Dominican Republic",FTRI04,"Industry activity",0.6192,,
2019,214,"Dominican Republic",FTRI05,"Access to finance",0.5796,,
2019,218,"Ecuador",FTRI00,"Overall index",0.4245,,
2019,218,"Ecuador",FTRI01,"ICT",0.4975,,
2019,218,"Ecuador",FTRI02,"Skills",0.416,,
2019,218,"Ecuador",FTRI03,"Research and Development",0.2887,,
2019,218,"Ecuador",FTRI04,"Industry activity",0.4112,,
2019,218,"Ecuador",FTRI05,"Access to finance",0.6484,,
2019,818,"Egypt",FTRI00,"Overall index",0.4624,,
2019,818,"Egypt",FTRI01,"ICT",0.3848,,
2019,818,"Egypt",FTRI02,"Skills",0.4819,,
2019,818,"Egypt",FTRI03,"Research and Development",0.4207,,
2019,818,"Egypt",FTRI04,"Industry activity",0.5311,,
2019,818,"Egypt",FTRI05,"Access to finance",0.5669,,
2019,222,"El Salvador",FTRI00,"Overall index",0.3586,,
2019,222,"El Salvador",FTRI01,"ICT",0.4213,,
2019,222,"El Salvador",FTRI02,"Skills",0.2532,,
2019,222,"El Salvador",FTRI03,"Research and Development",0.0729,,
2019,222,"El Salvador",FTRI04,"Industry activity",0.6326,,
2019,222,"El Salvador",FTRI05,"Access to finance",0.7156,,
2019,233,"Estonia",FTRI00,"Overall index",0.7548,,
2019,233,"Estonia",FTRI01,"ICT",0.9072,,
2019,233,"Estonia",FTRI02,"Skills",0.748,,
2019,233,"Estonia",FTRI03,"Research and Development",0.3233,,
2019,233,"Estonia",FTRI04,"Industry activity",0.7613,,
2019,233,"Estonia",FTRI05,"Access to finance",0.746,,
2019,748,"Eswatini",FTRI00,"Overall index",0.293,,
2019,748,"Eswatini",FTRI01,"ICT",0.2344,,
2019,748,"Eswatini",FTRI02,"Skills",0.3242,,
2019,748,"Eswatini",FTRI03,"Research and Development",0.0729,,
2019,748,"Eswatini",FTRI04,"Industry activity",0.5723,,
2019,748,"Eswatini",FTRI05,"Access to finance",0.5263,,
2019,231,"Ethiopia",FTRI00,"Overall index",0.1609,,
2019,231,"Ethiopia",FTRI01,"ICT",0.1215,,
2019,231,"Ethiopia",FTRI02,"Skills",0.083,,
2019,231,"Ethiopia",FTRI03,"Research and Development",0.1823,,
2019,231,"Ethiopia",FTRI04,"Industry activity",0.4117,,
2019,231,"Ethiopia",FTRI05,"Access to finance",0.4931,,
2019,242,"Fiji",FTRI00,"Overall index",0.4512,,
2019,242,"Fiji",FTRI01,"ICT",0.5691,,
2019,242,"Fiji",FTRI02,"Skills",0.4556,,
2019,242,"Fiji",FTRI03,"Research and Development",0.1043,,
2019,242,"Fiji",FTRI04,"Industry activity",0.5028,,
2019,242,"Fiji",FTRI05,"Access to finance",0.8264,,
2019,246,"Finland",FTRI00,"Overall index",0.9197,,
2019,246,"Finland",FTRI01,"ICT",0.8953,,
2019,246,"Finland",FTRI02,"Skills",0.8975,,
2019,246,"Finland",FTRI03,"Research and Development",0.5969,,
2019,246,"Finland",FTRI04,"Industry activity",0.7925,,
2019,246,"Finland",FTRI05,"Access to finance",0.8295,,
2019,251,"France",FTRI00,"Overall index",0.8976,,
2019,251,"France",FTRI01,"ICT",0.8679,,
2019,251,"France",FTRI02,"Skills",0.7186,,
2019,251,"France",FTRI03,"Research and Development",0.727,,
2019,251,"France",FTRI04,"Industry activity",0.8395,,
2019,251,"France",FTRI05,"Access to finance",0.8499,,
2019,266,"Gabon",FTRI00,"Overall index",0.3525,,
2019,266,"Gabon",FTRI01,"ICT",0.3734,,
2019,266,"Gabon",FTRI02,"Skills",0.3998,,
2019,266,"Gabon",FTRI03,"Research and Development",0.0628,,
2019,266,"Gabon",FTRI04,"Industry activity",0.6073,,
2019,266,"Gabon",FTRI05,"Access to finance",0.4322,,
2019,270,"Gambia",FTRI00,"Overall index",0.1464,,
2019,270,"Gambia",FTRI01,"ICT",0.2339,,
2019,270,"Gambia",FTRI02,"Skills",0.126,,
2019,270,"Gambia",FTRI03,"Research and Development",0.0314,,
2019,270,"Gambia",FTRI04,"Industry activity",0.4977,,
2019,270,"Gambia",FTRI05,"Access to finance",0.3079,,
2019,268,"Georgia",FTRI00,"Overall index",0.5036,,
2019,268,"Georgia",FTRI01,"ICT",0.621,,
2019,268,"Georgia",FTRI02,"Skills",0.5315,,
2019,268,"Georgia",FTRI03,"Research and Development",0.1807,,
2019,268,"Georgia",FTRI04,"Industry activity",0.5624,,
2019,268,"Georgia",FTRI05,"Access to finance",0.7473,,
2019,276,"Germany",FTRI00,"Overall index",0.93,,
2019,276,"Germany",FTRI01,"ICT",0.867,,
2019,276,"Germany",FTRI02,"Skills",0.7777,,
2019,276,"Germany",FTRI03,"Research and Development",0.7899,,
2019,276,"Germany",FTRI04,"Industry activity",0.8582,,
2019,276,"Germany",FTRI05,"Access to finance",0.7918,,
2019,288,"Ghana",FTRI00,"Overall index",0.3672,,
2019,288,"Ghana",FTRI01,"ICT",0.4445,,
2019,288,"Ghana",FTRI02,"Skills",0.2659,,
2019,288,"Ghana",FTRI03,"Research and Development",0.2045,,
2019,288,"Ghana",FTRI04,"Industry activity",0.516,,
2019,288,"Ghana",FTRI05,"Access to finance",0.4435,,
2019,300,"Greece",FTRI00,"Overall index",0.6961,,
2019,300,"Greece",FTRI01,"ICT",0.7309,,
2019,300,"Greece",FTRI02,"Skills",0.6667,,
2019,300,"Greece",FTRI03,"Research and Development",0.4811,,
2019,300,"Greece",FTRI04,"Industry activity",0.6412,,
2019,300,"Greece",FTRI05,"Access to finance",0.8241,,
2019,320,"Guatemala",FTRI00,"Overall index",0.3283,,
2019,320,"Guatemala",FTRI01,"ICT",0.4014,,
2019,320,"Guatemala",FTRI02,"Skills",0.2013,,
2019,320,"Guatemala",FTRI03,"Research and Development",0.1043,,
2019,320,"Guatemala",FTRI04,"Industry activity",0.5618,,
2019,320,"Guatemala",FTRI05,"Access to finance",0.6308,,
2019,324,"Guinea",FTRI00,"Overall index",0.1648,,
2019,324,"Guinea",FTRI01,"ICT",0.1797,,
2019,324,"Guinea",FTRI02,"Skills",0.1101,,
2019,324,"Guinea",FTRI03,"Research and Development",0,,
2019,324,"Guinea",FTRI04,"Industry activity",0.4338,,
2019,324,"Guinea",FTRI05,"Access to finance",0.371,,
2019,624,"Guinea-Bissau",FTRI00,"Overall index",0.1027,,
2019,624,"Guinea-Bissau",FTRI01,"ICT",0.1918,,
2019,624,"Guinea-Bissau",FTRI02,"Skills",0.1576,,
2019,624,"Guinea-Bissau",FTRI03,"Research and Development",0,,
2019,624,"Guinea-Bissau",FTRI04,"Industry activity",0,,
2019,624,"Guinea-Bissau",FTRI05,"Access to finance",0.4502,,
2019,328,"Guyana",FTRI00,"Overall index",0.3393,,
2019,328,"Guyana",FTRI01,"ICT",0.3751,,
2019,328,"Guyana",FTRI02,"Skills",0.312,,
2019,328,"Guyana",FTRI03,"Research and Development",0,,
2019,328,"Guyana",FTRI04,"Industry activity",0.476,,
2019,328,"Guyana",FTRI05,"Access to finance",0.639,,
2019,332,"Haiti",FTRI00,"Overall index",0.158,,
2019,332,"Haiti",FTRI01,"ICT",0.3344,,
2019,332,"Haiti",FTRI02,"Skills",0.1276,,
2019,332,"Haiti",FTRI03,"Research and Development",0,,
2019,332,"Haiti",FTRI04,"Industry activity",0.3528,,
2019,332,"Haiti",FTRI05,"Access to finance",0.4004,,
2019,340,"Honduras",FTRI00,"Overall index",0.2918,,
2019,340,"Honduras",FTRI01,"ICT",0.3609,,
2019,340,"Honduras",FTRI02,"Skills",0.1994,,
2019,340,"Honduras",FTRI03,"Research and Development",0.1043,,
2019,340,"Honduras",FTRI04,"Industry activity",0.4103,,
2019,340,"Honduras",FTRI05,"Access to finance",0.7477,,
2019,348,"Hungary",FTRI00,"Overall index",0.7104,,
2019,348,"Hungary",FTRI01,"ICT",0.8553,,
2019,348,"Hungary",FTRI02,"Skills",0.6106,,
2019,348,"Hungary",FTRI03,"Research and Development",0.393,,
2019,348,"Hungary",FTRI04,"Industry activity",0.8273,,
2019,348,"Hungary",FTRI05,"Access to finance",0.6146,,
2019,352,"Iceland",FTRI00,"Overall index",0.75,,
2019,352,"Iceland",FTRI01,"ICT",0.9094,,
2019,352,"Iceland",FTRI02,"Skills",0.9164,,
2019,352,"Iceland",FTRI03,"Research and Development",0.2622,,
2019,352,"Iceland",FTRI04,"Industry activity",0.5238,,
2019,352,"Iceland",FTRI05,"Access to finance",0.8222,,
2019,356,"India",FTRI00,"Overall index",0.6495,,
2019,356,"India",FTRI01,"ICT",0.4434,,
2019,356,"India",FTRI02,"Skills",0.3392,,
2019,356,"India",FTRI03,"Research and Development",0.7892,,
2019,356,"India",FTRI04,"Industry activity",0.7578,,
2019,356,"India",FTRI05,"Access to finance",0.7033,,
2019,360,"Indonesia",FTRI00,"Overall index",0.4893,,
2019,360,"Indonesia",FTRI01,"ICT",0.5048,,
2019,360,"Indonesia",FTRI02,"Skills",0.3443,,
2019,360,"Indonesia",FTRI03,"Research and Development",0.3765,,
2019,360,"Indonesia",FTRI04,"Industry activity",0.6496,,
2019,360,"Indonesia",FTRI05,"Access to finance",0.651,,
2019,364,"Iran (Islamic Republic of)",FTRI00,"Overall index",0.5291,,
2019,364,"Iran (Islamic Republic of)",FTRI01,"ICT",0.6081,,
2019,364,"Iran (Islamic Republic of)",FTRI02,"Skills",0.4629,,
2019,364,"Iran (Islamic Republic of)",FTRI03,"Research and Development",0.4545,,
2019,364,"Iran (Islamic Republic of)",FTRI04,"Industry activity",0.3698,,
2019,364,"Iran (Islamic Republic of)",FTRI05,"Access to finance",0.7397,,
2019,368,"Iraq",FTRI00,"Overall index",0.3365,,
2019,368,"Iraq",FTRI01,"ICT",0.3804,,
2019,368,"Iraq",FTRI02,"Skills",0.3818,,
2019,368,"Iraq",FTRI03,"Research and Development",0.2691,,
